doc_id,token,bio_label
176,№09-02-55/1,O
176,от,O
176,28.10.2022г.,O
177,Образовательные,B-PURPOSE
177,гранты,B-PAYMENT_TYPE
177,ОФ,B-ORG
177,«Қазақстан,I-ORG
177,халқына»,I-ORG
177,и,O
177,стипендии,B-PAYMENT_TYPE
177,АО,B-ORG
177,"""Академия",I-ORG
177,логистики,I-ORG
177,и,I-ORG
177,"транспорта"",",I-ORG
177,Договор,O
177,№09-02-34/43,O
177,от,O
177,"25.08.22г.,",O
177,№09-02-55/41,O
177,от,O
177,28.10.2022г.,O
178,Образовательные,B-PURPOSE
178,гранты,B-PAYMENT_TYPE
178,ОФ,B-ORG
178,«Қазақстан,I-ORG
178,халқына»,I-ORG
178,и,O
178,стипендии,B-PAYMENT_TYPE
178,АО,B-ORG
178,"""Алматинский",I-ORG
178,технологический,I-ORG
178,"университет"",",I-ORG
178,Договор,O
178,№09-,O
178,02-34/26,O
178,от,O
178,25.08.2022г.,O
178,№09-02-64/4,O
178,от,O
178,10.11.2022,O
179,Тайбурыл,B-ORG
179,Выплата,B-PAYMENT_TYPE
179,стипендии,I-PAYMENT_TYPE
179,Частное,B-ORG
179,учреждение,I-ORG
179,"""Академия",I-ORG
179,"""Bolashaq""",I-ORG
179,февраль,O
179,2023г.,O
179,по,O
179,Договор,O
179,№09-02-55/73,O
179,от,O
179,"28.10.22г.,",O
179,1,O
179,студент,O
180,НАО,B-ORG
180,"""ВКТУ""",I-ORG
180,им.,I-ORG
180,Д.Серикбаева,I-ORG
180,Договор,O
180,№09-02-34/17,O
180,от,O
180,25.08.2022г.№09-02-55/42,O
180,от,O
180,28.10.2022г.,O
181,АО,B-ORG
181,"""Академия",I-ORG
181,гражданской,I-ORG
181,"авиации""",I-ORG
181,Договор,O
181,№09-02-34/44,O
181,от,O
181,"25.08.22г.,",O
181,№09-02-55/42,O
181,от,O
181,28.10.2022г.,O
182,НАО,B-ORG
182,"""АРУ",I-ORG
182,им.,I-ORG
182,"К.Жубанова""",I-ORG
182,Договор,O
182,№09-02-34/46,O
182,от,O
182,25.08.2022г.,O
182,№09-02-55/34,O
183,АО,B-ORG
183,"""Алматинский",I-ORG
183,технологический,I-ORG
183,"университет""",I-ORG
183,Договор,O
183,№09-,O
183,02-55/4,O
183,от,O
183,28.10.2022,O
183,года.,O
183,списка:,O
183,10,O
183,студентов,O
184,Учреждение,B-ORG
184,"""МКТУ",I-ORG
184,им.,I-ORG
184,Х.,I-ORG
184,"А.Ясави""Договор",I-ORG
184,№09-02-55/79,O
184,от,O
184,28.10.2022г.г.,O
184,списка:,O
184,15,O
184,студентов,O
185,Возврат,B-PAYMENT_TYPE
185,средств,I-PAYMENT_TYPE
185,от,O
185,АО,B-ORG
185,"""Академия",I-ORG
185,логистики,I-ORG
185,и,I-ORG
185,"транспорта""",I-ORG
185,в,O
185,связи,O
185,с,O
185,отчислением,O
185,студентов,O
186,Возмещение,B-PAYMENT_TYPE
186,КФ,B-ORG
186,"""ҚАМҚОРЛЫҚ",I-ORG
186,"ҚОРЫ""",I-ORG
186,таможенных,B-PURPOSE
186,расходов,B-PAYMENT_TYPE
186,(таможенный,B-PURPOSE
186,"сбор,",I-PURPOSE
186,"СВХ,",I-PURPOSE
186,экспедиторские,I-PURPOSE
186,"услуги),",I-PURPOSE
186,оформление,I-PURPOSE
186,3,I-PURPOSE
186,сенсорных,I-PURPOSE
186,"комнат,",I-PURPOSE
186,Договор,O
186,№9-02-12,O
186,от,O
186,01.07.2022,O
186,года,O
187,Предоплата,B-PAYMENT_TYPE
187,50%,I-PAYMENT_TYPE
187,ТОО,B-ORG
187,"""Medicare",I-ORG
187,"International""",I-ORG
187,за,B-PURPOSE
187,изготовление,I-PURPOSE
187,протеза,I-PURPOSE
187,бедра,I-PURPOSE
187,для,I-PURPOSE
187,ID,I-PURPOSE
187,"41789,",I-PURPOSE
187,Договор,O
187,№09-4,O
187,от,O
187,17.05.2022г.,O
188,Оплата,B-PAYMENT_TYPE
188,ИП,B-ORG
188,КЛОЧКОВ,I-ORG
188,Д.Г.,I-ORG
188,оборудования,B-PURPOSE
188,для,I-PURPOSE
188,ремесленного,I-PURPOSE
188,дома,I-PURPOSE
188,для,I-PURPOSE
188,людей,I-PURPOSE
188,с,I-PURPOSE
188,особыми,I-PURPOSE
188,потребностями,I-PURPOSE
188,"БПОО""Международной",B-ORG
188,Ассоциации,I-ORG
188,Социальных,I-ORG
188,"проектов""",I-ORG
189,Окончательная,B-PAYMENT_TYPE
189,оплата,I-PAYMENT_TYPE
189,ТОО,B-ORG
189,"""Базисный",I-ORG
189,"Магазин""",I-ORG
189,за,B-PURPOSE
189,оборудование,I-PURPOSE
189,для,I-PURPOSE
189,оснащения,I-PURPOSE
189,опорных,I-PURPOSE
189,"школ,",I-PURPOSE
189,Дог.,O
189,09-02-28/3,O
189,от,O
189,23.08.22г.,O
190,Oплата,B-PAYMENT_TYPE
190,ТОО,B-ORG
190,"""Базисный",I-ORG
190,"Магазин""",I-ORG
190,за,B-PURPOSE
190,оборудование,I-PURPOSE
190,для,I-PURPOSE
190,специальных,I-PURPOSE
190,"школ,",I-PURPOSE
190,Договор,O
190,№09-02-63,O
190,от,O
190,09.11.2022г.,O
191,Благотворительная,B-PAYMENT_TYPE
191,помощь,I-PAYMENT_TYPE
191,ОФ,B-ORG
191,«Қазақстан,I-ORG
191,халқына»,I-ORG
191,семьям,B-PURPOSE
191,7-и,I-PURPOSE
191,погибших,I-PURPOSE
191,граждан,I-PURPOSE
191,РК,I-PURPOSE
191,во,I-PURPOSE
191,время,I-PURPOSE
191,трагических,I-PURPOSE
191,"событий,",I-PURPOSE
191,произошедших,I-PURPOSE
191,в,I-PURPOSE
191,январе,I-PURPOSE
191,2022,I-PURPOSE
191,года,I-PURPOSE
191,и,I-PURPOSE
191,имеющих,I-PURPOSE
191,несовершеннолетних,I-PURPOSE
191,детей,I-PURPOSE
192,Возврат,B-PAYMENT_TYPE
192,средств,I-PAYMENT_TYPE
192,от,O
192,АО,B-ORG
192,"""Университет",I-ORG
192,КАЗГЮУ,I-ORG
192,им.,I-ORG
192,М.С.,I-ORG
192,Нарикбаева»,I-ORG
192,в,O
192,связи,O
192,с,O
192,отчислением,O
192,студентов,O
193,Возврат,B-PAYMENT_TYPE
193,средств,I-PAYMENT_TYPE
193,от,O
193,НАО,B-ORG
193,"""Торайгыров",I-ORG
193,"Университет""",I-ORG
193,в,O
193,связи,O
193,с,O
193,отчислением,O
193,студентов,O
194,Возврат,B-PAYMENT_TYPE
194,средств,I-PAYMENT_TYPE
194,от,O
194,УО,B-ORG
194,"""Казахстанско-Немецкий",I-ORG
194,Университет,I-ORG
194,в,I-ORG
194,"Алматы""",I-ORG
194,в,O
194,связи,O
194,с,O
194,отчислением,O
194,студентов,O
195,Благотворительная,B-PAYMENT_TYPE
195,помощь,I-PAYMENT_TYPE
195,ОФ,B-ORG
195,«Қазақстан,I-ORG
195,халқына»,I-ORG
195,семье,B-PURPOSE
195,погибшего,I-PURPOSE
195,гражданина,I-PURPOSE
195,РК,I-PURPOSE
195,во,I-PURPOSE
195,время,I-PURPOSE
195,трагических,I-PURPOSE
195,"событий,",I-PURPOSE
195,произошедших,I-PURPOSE
195,в,I-PURPOSE
195,январе,I-PURPOSE
195,2022,I-PURPOSE
195,года,I-PURPOSE
195,и,I-PURPOSE
195,имеющего,I-PURPOSE
195,несовершеннолетних,I-PURPOSE
195,детей,I-PURPOSE
196,Предоплата,B-PAYMENT_TYPE
196,50%,I-PAYMENT_TYPE
196,ТОО,B-ORG
196,"""Medicare",I-ORG
196,"International""",I-ORG
196,за,B-PURPOSE
196,изготовление,I-PURPOSE
196,протеза,I-PURPOSE
196,бедра,I-PURPOSE
196,для,I-PURPOSE
196,ID,I-PURPOSE
196,"41660,",I-PURPOSE
196,ID,I-PURPOSE
196,42424,I-PURPOSE
196,ID,I-PURPOSE
196,40803,I-PURPOSE
196,Договор,O
196,№09-4,O
196,от,O
196,17.05.2022г.,O
197,Оплата,B-PAYMENT_TYPE
197,ТОО,B-ORG
197,"""Базисный",I-ORG
197,"Магазин""",I-ORG
197,за,B-PURPOSE
197,оборудование,I-PURPOSE
197,для,I-PURPOSE
197,оснащения,I-PURPOSE
197,опорных,I-PURPOSE
197,"школ,",I-PURPOSE
197,Договор,O
197,09-02-44,O
197,от,O
197,22.09.22г.,O
198,Окончательная,B-PAYMENT_TYPE
198,оплата,I-PAYMENT_TYPE
198,50,I-PAYMENT_TYPE
198,%,I-PAYMENT_TYPE
198,ООО,B-ORG
198,"""Джунти",I-ORG
198,Психометрикс,I-ORG
198,"РУС""",I-ORG
198,за,B-PURPOSE
198,оборудование,I-PURPOSE
198,для,I-PURPOSE
198,оснащения,I-PURPOSE
198,"спец.школ,",I-PURPOSE
198,Договор,O
198,№09-02-99,O
198,от,O
198,08.12.2022г.,O
199,Окончательная,B-PAYMENT_TYPE
199,оплата,I-PAYMENT_TYPE
199,50,I-PAYMENT_TYPE
199,%,I-PAYMENT_TYPE
199,ООО,B-ORG
199,"""Исток",I-ORG
199,"Аудио""",I-ORG
199,за,B-PURPOSE
199,оборудование,I-PURPOSE
199,для,I-PURPOSE
199,оснащения,I-PURPOSE
199,специальных,I-PURPOSE
199,"школ,",I-PURPOSE
199,Договор,O
199,№09-02-110,O
199,от,O
199,19.12.2022,O
200,БП,B-PAYMENT_TYPE
200,Окончательная,I-PAYMENT_TYPE
200,оплата,I-PAYMENT_TYPE
200,50%,I-PAYMENT_TYPE
200,ТОО,B-ORG
200,"""МК-",I-ORG
200,ФАРМА,I-ORG
200,"""",I-ORG
200,за,B-PURPOSE
200,поставку,I-PURPOSE
200,"""Оснащения",I-PURPOSE
200,cпец.школ,I-PURPOSE
200,"орг"",",I-PURPOSE
200,по,O
200,Договор,O
200,№09-02-103,O
200,от,O
200,08.12.2022г.,O
200,№09-02-104,O
200,от,O
200,08.12.2022г.,O
200,№09-02-132,O
200,от,O
200,19.12.2022г.,O
200,№09-02-131,O
200,от,O
200,19.12.2022г.,O
200,№09-02-158,O
200,от,O
200,28.12.2022г.,O
200,№09-02-156,O
200,от,O
200,28.12.2022г.,O
